iid;title;year;Children's;Comedy;Animation;Fantasy;Adventure;Romance;Drama;Thriller;Crime;Action;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
1723;Gods Must Be Crazy;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1724;Gods Must Be Crazy II;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1725;Air Bud: Golden Receiver;1989;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1726;Avengers;1989;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;Ralph Fiennes,Sean Connery;
1727;How Stella Got Her Groove Back;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Whoopi Goldberg;Ronald Bass
1728;Slums of Beverly Hills;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1729;Chambermaid on the Titanic;1989;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1730;Henry: Portrait of a Serial Killer, Part 2;1989;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;;;
1731;Henry: Portrait of a Serial Killer;1989;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;;;
1732;Rosemary's Baby;1959;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
1733;NeverEnding Story;1979;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1734;NeverEnding Story II: The Next Chapter;1989;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1735;Attack of the Killer Tomatoes!;1979;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1736;Surf Nazis Must Die;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1737;Your Friends and Neighbors;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1738;Return to Paradise;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1739;Blade;1989;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;;Wesley Snipes;
1740;Dance with Me;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1741;Dead Man on Campus;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1742;Wrongfully Accused;1989;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;Pat Proft
1743;Next Stop, Wonderland;1989;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1744;Navigator: A Mediaeval Odyssey;1979;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1745;Beetlejuice;1979;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Alec Baldwin;
1746;Déjà Vu;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1747;Rope;1939;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1748;Family Plot;1969;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1749;Frenzy;1969;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1750;Topaz;1969;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1751;Torn Curtain;1959;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;Paul Newman;
1752;Marnie;1959;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;Sean Connery;
1753;Wrong Man;1949;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;Alfred Hitchcock;;
1754;Man Who Knew Too Much;1949;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;James Stewart;
1755;Trouble with Harry;1949;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;Alfred Hitchcock;;
1756;I Confess;1949;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1757;Strangers on a Train;1949;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;Alfred Hitchcock;;
1758;Stage Fright;1949;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;Alfred Hitchcock;;
1759;54;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1760;I Married A Strange Person;1989;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1761;Why Do Fools Fall In Love?;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1762;Willow;1979;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;Ron Howard;Val Kilmer;George Lucas
1763;Untouchables;1979;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;;Kevin Costner,Sean Connery,Andy Garcia;David Mamet
1764;Dirty Work;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Warden;
1765;Knock Off;1989;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1766;Firelight;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1767;Paradine Case;1939;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;Gregory Peck;
1768;Lifeboat;1939;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;Alfred Hitchcock;;
1769;Shadow of a Doubt;1939;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;Alfred Hitchcock;;
1770;Saboteur;1939;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1771;Mr. & Mrs. Smith;1939;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1772;Suspicion;1939;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;Alfred Hitchcock;Cary Grant;
1773;Lady Vanishes;1929;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;Alfred Hitchcock;;
1774;Sabotage;1929;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1775;Secret Agent;1929;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1776;Man Who Knew Too Much;1929;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1777;Rich and Strange;1929;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1778;Blackmail;1929;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
1779;Lodger;1919;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1780;Rounders;1989;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;John Malkovich;
1781;Cube;1989;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
1782;Simon Birch;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Oliver Platt;
1783;Without Limits;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Donald Sutherland;Robert Towne
1784;Seven Beauties;1969;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1785;Swept Away;1969;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1786;My Bodyguard;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Matt Dillon;
1787;Class;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1788;Broadcast News;1979;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;William Hurt;
1789;Working Girl;1979;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Harrison Ford,Sigourney Weaver,Melanie Griffith,Alec Baldwin;
1790;Stars and Bars;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1791;Married to the Mob;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Alec Baldwin;
1792;Say Anything...;1989;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;John Cusack;
1793;My Blue Heaven;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Martin,Joan Cusack;
1794;Men Don't Leave;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jessica Lange,Joan Cusack;
1795;Hero;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Dustin Hoffman,Andy Garcia,Joan Cusack;
1796;Toys;1989;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;Barry Levinson;Robin Williams,Joan Cusack;
1797;Young Doctors in Love;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
